Restaurant Name,Dining Rating,Delivery Rating,Dining Votes,Delivery Votes,Cuisine ,Place Name,City,Item Name,Best Seller,Votes,Prices
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,2 Grilled Chicken & Cheese Burger + Chicken McNuggets 6 Pc + 2 Fries (L) + Coke,,0,699.06
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,2 McAloo Tikki Burger + 2 Corn & Cheese Burger + 2 Fries (M) + 2 Coke,,0,681.91
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,2 McFlurry Oreo (S),,0,155
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,2 McSpicy Chicken + 2 Coke + Fries (L) + McFlurry Oreo (M),,0,535.25
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,2 McSpicy Chicken + McNuggets 20 Pcs + Fries (L) + Coke,,0,860.01
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,2 McSpicy Paneer + 2 Coke + Fries (L) + McFlurry Oreo (M),,0,535.25
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,2 McVeggie Burger,,13,198.1
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,2 Soft Serve Hot Fudge (M),,0,155
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,4 Corn & Cheese Burger + 2 Fries (M) + 2 Coke,,0,833.34
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,4 Grilled Chicken & Cheese Burger + 2 Fries (M) + 2 Coke,,0,899.06
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,4 McAloo Tikki + 2 Fries (M) + 2 Coke,,0,554.29
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Chicken Kebab Burger + Fries (L),,0,206.67
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Chicken Kebab Burger + McFlurry Oreo (S),,0,175.24
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Chicken McNuggets - 20 Pcs,BESTSELLER,19,371.4
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Chocolate Shake + Fries (M),,0,195
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Corn & Cheese Burger + Coke,,0,197.15
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Corn & Cheese Burger + Fries (R),,0,176.19
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Corn & Cheese Burger +McVeggie Burger+Fries (M),,0,324.76
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Corn & Cheese Burger + Veg Pizza McPuff,,0,171.43
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Fries (M) + Piri Piri Mix,,14,118.1
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Grilled Chicken & Cheese Burger + Coke,,0,211.43
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Grilled Chicken & Cheese Burger + Masala Wedges (R),,0,196.19
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Grilled Chicken & Cheese Burger + Veg Pizza McPuff,,0,171.43
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,McAloo Tikki + Fries (R),,11,104.76
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,McAloo Tikki + Veg Pizza McPuff + Fries (R),,9,155.24
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,McChicken Burger + Chocolate Shake,,0,264.76
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,McChicken Burger + Coke,,0,206.67
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,McChicken Burger + Fries (L),,12,222.86
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,McChicken Burger + Fries (R),,24,171.43
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,McChicken Burger + Masala Wedges (R),,0,171.43
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,McChicken Burger + McFlurry Oreo (S),,0,201.9
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,McChicken Burger + Veg Pizza McPuff,,0,154.29
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,McChicken + McSpicy Chicken Burger,,0,284.76
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,McChicken + McVeggie + Fries (L) + 2 Veg Pizza McPuff + Coke,,0,501.91
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,McSpicy Chicken Burger + McChicken Burger + Fries (M),BESTSELLER,30,366.67
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,McSpicy Chicken + Coke + Fries (M) + McFlurry Oreo (M),,0,340
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,McSpicy Chicken + Fries (M) + Piri Piri Spice Mix,,0,259.05
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,McSpicy Chicken + Mexican Cheesy Fries,,0,244.76
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,McSpicy Paneer Burger + Corn & Cheese Burger + McVeggie Burger + Veg Maharaja Mac + 3 Fries (L),,0,905.71
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,McSpicy Paneer + Coke + Fries (M) + McFlurry Oreo (M),,0,340
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,McSpicy Paneer + Fries (M) + Piri Piri Spice Mix,,0,244.76
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,McSpicy Paneer + Mexican Cheesy Fries,,0,244.76
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,McVeggie Burger + Chocolate Shake,,0,258.09
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,McVeggie Burger + Coke,,0,191.43
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,McVeggie Burger + Fries (L),,0,218.1
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,McVeggie Burger + Fries (M) + Piri Piri Mix,,0,227.62
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,McVeggie Burger + Fries (R),,5,150.48
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,McVeggie Burger + Masala Wedges (R),,0,154.29
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,McVeggie Burger + McFlurry Oreo (S),,0,191.43
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,McVeggie Burger + Veg Pizza McPuff,,0,150.48
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,McVeggie Burger + Veg Pizza McPuff + Fries (L),,5,260.95
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,McVeggie + McAloo Tikki Burger,,13,139.05
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Mexican McAloo Tikki Burger + Fries (L),,0,171.43
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Mexican McAloo Tikki Burger + Fries (R),,0,113.33
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Mexican McAloo Tikki Burger + McFlurry Oreo (S),,0,143.81
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Pizza Mc Puff + McSpicy Chicken,,0,185.71
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Strawberry Shake + Fries (M),,0,195
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Veg Maharaja Mac + Chicken Maharaja Mac + Fries (L) + 2 Veg Pizza McPuff + Coke,,5,683.81
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,2 Grilled Chicken & Cheese Burger + 2 Fries (L) + 2 Chocolate Shakes,,0,1191.42
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,2 Iced Coffee,,10,201.9
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,2 McAloo Tikki + 2 Fries (L),,0,311.43
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,2 McSpicy Chicken + 2 Fries (L) + 2 Chocolate Shakes,,0,1246.66
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,2 McVeggie + 2 McAloo Tikki + 2 Fries (M) + 2 Chocolate Shakes,,0,1159.99
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,2 McVeggie + 2 McAloo Tikki + 2 Fries (M) + 2 Strawberry Shakes,,0,1159.99
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,2 McVeggie Burger + 2 Corn & Cheese Burger + 2 Fries (L),,0,688.57
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Black Forest Mcflurry (M) BOGO,,7,115
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,McSpicy Chicken BGR + Grilled Chicken & CHS BGR + McChicken BGR + Chicken Maharaja Mac + 3 Fries (L),,0,988.57
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,McSpicy Paneer + McSpicy Chicken + 2 Fries (L) + Coke,,0,642.86
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Cheesy Veg Nuggets 9 pc + Fries (M),,0,250.48
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Chicken McNuggets 6 pc + Cheesy Veg Nuggets 9 Pc + Fries (M),,0,360.94
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,McSaver Chicken Kebab Burger,,5,103.8
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,McSaver Chicken Nuggets (4 Pc),,9,103.8
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,McSaver Chicken Strips (2 Pc),,0,103.8
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,McSaver Masala McEgg,,0,75.24
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,McSaver McAloo Tikki,,11,103.8
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,McSaver Mexican McAloo Tikki,,0,103.8
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,McSaver Pizza McPuff,,42,103.8
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,McSaver Small Fries,,8,103.8
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,McSaver Small Wedges,,0,75.24
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,McSaver Cheesy Veg Nuggets 4 Pc,,0,207.61
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Corn & Cheese Burger,,31,149.52
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Grilled Chicken & Cheese Burger,BESTSELLER,65,164.76
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,McCheese Burger Chicken,,29,267.62
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,McCheese Burger Veg,,17,248.57
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,McSaver McCheese Burger Chicken Meal,,17,384.99
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,McSaver McCheese Burger Veg Meal,,0,384.99
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,McSaver Corn & Cheese Burger Meal,,6,288.57
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,McSaver Grilled Chicken & Cheese Burger Meal,,0,319.99
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Coke,Not on Pro,47,94.29
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Coke zero can,Not on Pro,45,66.66
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Mixed Fruit Beverage,,7,75.24
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Sprite,Not on Pro,7,94.29
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Vedica Zen Water Bottle,,0,47.62
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Chilli Guava Coke,,0,94.28
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Chilli Guava Sprite,,0,94.28
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Masala Pop Coke,,0,94.28
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Masala Pop Sprite,,0,94.28
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,2 Cappuccino,,0,195
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,English Breakfast,,0,160.95
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Flat White,,0,175.24
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,McCafe Americano (R),,0,191.43
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,McCafe-Classic Coffee,,0,216.19
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,McCafe-Ice Coffee,,0,201.9
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Mccafe Iced Americano,,0,181.9
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Moroccan Mint Green Tea,,0,191.43
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Strawberry Green Tea (S),,0,154.29
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Chicken McNuggets - 20 Pcs,,19,371.4
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Chicken McNuggets - 6 Pcs,BESTSELLER,57,168.56
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Chicken McNuggets - 9 Pcs,BESTSELLER,60,199.03
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Chicken Strips (2 Pc),,5,100.95
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Chicken Strips (3 Pc),,0,150.48
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Chicken Strips (5 Pc),,0,238.1
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Chilli Sauce Sachet,,8,1.9
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Classic Cheesy Dip,,13,14.29
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Classic Corn Cup,,0,88.57
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Fries (L),BESTSELLER,175,130.48
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Fries (M),BESTSELLER,68,114.29
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Fries (M) + Piri Piri Mix,,14,118.1
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Fries (R),,77,78.1
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Loaded Masala Wedges,,0,140.95
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Masala Wedges (L),,15,130.48
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Masala Wedges (M),,8,114.29
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Masala Wedges (R),,0,78.1
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Mexican cheesy fries,BESTSELLER,76,142.86
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Piri Piri Spice Mix,,22,23.79
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Tomato Ketchup Sachet,,25,0.95
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Veg Pizza McPuff,,63,54.29
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Cheesy Veg Nuggets 4 Pc + Piri Piri Spice Mix,,0,111.43
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Cheesy Veg Nuggets - 2 Pc,,0,50.48
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Cheesy Veg Nuggets - 4 Pc,,0,91.43
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Cheesy Veg Nuggets 9 Pc + Piri Piri Spice Mix,,0,225.71
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Cheesy Veg Nuggets - 9 Pc,,0,199.05
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Kit Kat McFlurry (M),,6,127.62
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Kit Kat McFlurry (R),,0,118.1
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Kit Kat Sundae (M),,0,99.04
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Soft Serve Hot Fudge (M),,10,101
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Soft Serve Strawberry (M),,0,101
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,American Mud Pie,,7,201.9
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Berry Lemonade Splash Regular,,8,134.29
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Chocolate Shake,,0,181.9
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Green Apple Chiller,,0,181.9
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Kit Kat Frappe,,0,256.19
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Lemon Chiller,,0,181.9
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Mango Smoothie,,0,212.38
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,McCafe-Chocolate Frappe,,0,280.95
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,McCafe-Mocha Frappe,,0,280.95
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Mixed Berry Smoothie,,0,212.38
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Strawberry Chiller,,0,181.9
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Strawberry Shake,,0,181.9
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Sweet Lime Cooler,,0,133.33
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Chocolate Chip Muffin,,8,139
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Vanilla Chocolate Muffin,,0,129
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Birthday Party Package - McChicken,,0,2161.9
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Birthday Party Package - McVeggie,,0,2161.9
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,McAloo Tikki Happy Meal,,0,208.57
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,McChicken Happy Meal,,0,321.9
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,McEgg Happy Meal,,0,233.33
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,McVeggie Happy Meal,,0,300
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Big Spicy Chicken Wrap + Coke + Fries (M) + Veg Pizza McPuff,,0,375.88
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Big Spicy Paneer Wrap + Coke + Fries (M) + Veg Pizza McPuff,,0,367.86
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Corn and Cheese Burger + Coke + Fries (M) + Veg Pizza McPuff,,0,315.83
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,Grilled Chicken and Cheese Burger + Coke + Fries (M) + Veg Pizza McPuff,,0,327.01
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,McSpicy Chicken Burger + Coke + Fries (M) + Veg Pizza McPuff,,0,347.9
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,McSpicy Paneer Burger + Coke + Fries (M) + Veg Pizza McPuff,,0,351.06
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,4 pcs McSpicy Fried chicken + 1 Coke,,0,476.19
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,5 pc of McSpicy Fried chicken + 2 Coke,,0,533.34
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,McSpicy Fried Chicken 10 Pc + 2 Fries (L) + 4 Coke,,0,1239.06
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,10 Chicken Strips + 2 Coke,,0,380.96
McDonald's,3.6,4,264,0,Desserts,MG Road, Kochi,3 pc of McSpicy Fried chicken + 2 Coke,,0,380.01
KFC,3.9,4.1,465,0,Beverages,Centre Square Mall, Kochi,Ultimate Savings Bucket,BESTSELLER,126,699.05
KFC,3.9,4.1,465,0,Beverages,Centre Square Mall, Kochi,Classic Zinger,BESTSELLER,123,199.05
KFC,3.9,4.1,465,0,Beverages,Centre Square Mall, Kochi,Big 12 Bucket,BESTSELLER,67,748.57
KFC,3.9,4.1,465,0,Beverages,Centre Square Mall, Kochi,Peri Peri 6pc Chicken Strips,BESTSELLER,67,299.05
KFC,3.9,4.1,465,0,Beverages,Centre Square Mall, Kochi,Mingles Bucket Meal,BESTSELLER,28,499.05
KFC,3.9,4.1,465,0,Beverages,Centre Square Mall, Kochi,Tandoori Zinger Burger,BESTSELLER,79,208.57
KFC,3.9,4.1,465,0,Beverages,Centre Square Mall, Kochi,5 Leg Pc & 2 Dips Bucket,BESTSELLER,8,519.05
KFC,3.9,4.1,465,0,Beverages,Centre Square Mall, Kochi,Hot & Crispy Chicken -6 pc,BESTSELLER,25,628.57
KFC,3.9,4.1,465,0,Beverages,Centre Square Mall, Kochi,2 pc Hot & Crispy Chicken,BESTSELLER,67,229.52
KFC,3.9,4.1,465,0,Beverages,Centre Square Mall, Kochi,Popcorn & Fries bucket,,16,319.05
KFC,3.9,4.1,465,0,Beverages,Centre Square Mall, Kochi,Hot Chicken Wings -4pc,BESTSELLER,101,179.05
KFC,3.9,4.1,465,0,Beverages,Centre Square Mall, Kochi,Peri Peri 10 Leg Pc & 4 Dips,,7,948.57
KFC,3.9,4.1,465,0,Beverages,Centre Square Mall, Kochi,Chicken & Fries Bucket,,52,299.05
KFC,3.9,4.1,465,0,Beverages,Centre Square Mall, Kochi,Chicken Popcorn -Medium,BESTSELLER,57,168.57
KFC,3.9,4.1,465,0,Beverages,Centre Square Mall, Kochi,Popcorn Chicken Biryani Bucket,,34,229.52
KFC,3.9,4.1,465,0,Beverages,Centre Square Mall, Kochi,French Fries -Large,,90,119.05
KFC,3.9,4.1,465,0,Beverages,Centre Square Mall, Kochi,Chicken Popcorn -Large,BESTSELLER,55,248.57
KFC,3.9,4.1,465,0,Beverages,Centre Square Mall, Kochi,French Fries -Medium,,102,99.05
KFC,3.9,4.1,465,0,Beverages,Centre Square Mall, Kochi,Buddy Meal,,8,528.57
KFC,3.9,4.1,465,0,Beverages,Centre Square Mall, Kochi,Peri Peri 10 Pc Chicken Strips & 2 Dips,,7,499.05
KFC,3.9,4.1,465,0,Beverages,Centre Square Mall, Kochi,Chickn Wings Combo,,13,464.76
KFC,3.9,4.1,465,0,Beverages,Centre Square Mall, Kochi,Super Snacker Combo,,0,458.1
KFC,3.9,4.1,465,0,Beverages,Centre Square Mall, Kochi,Hot & Crispy Chicken -8 pcs,BESTSELLER,42,768.57
KFC,3.9,4.1,465,0,Beverages,Centre Square Mall, Kochi,Pepsi PET 475ml,Not on Pro,40,57.14
KFC,3.9,4.1,465,0,Beverages,Centre Square Mall, Kochi,Veg Zinger Burger,,14,188.57
KFC,3.9,4.1,465,0,Beverages,Centre Square Mall, Kochi,All in One Bucket,,0,548.57
KFC,3.9,4.1,465,0,Beverages,Centre Square Mall, Kochi,2 Veg Krisper Burgers,,6,179.05
KFC,3.9,4.1,465,0,Beverages,Centre Square Mall, Kochi,Double Chicken Roll,,11,168.57
KFC,3.9,4.1,465,0,Beverages,Centre Square Mall, Kochi,Classic Chicken Roll Meal for 2,,0,479.05
KFC,3.9,4.1,465,0,Beverages,Centre Square Mall, Kochi,Chicken Longer Burger & 2 Strips Combo,,0,219.05
KFC,3.9,4.1,465,0,Beverages,Centre Square Mall, Kochi,Family Feast 1,,0,748.57
KFC,3.9,4.1,465,0,Beverages,Centre Square Mall, Kochi,Classic Chicken Roll & Pepsi Combo,,0,176.19
KFC,3.9,4.1,465,0,Beverages,Centre Square Mall, Kochi,Double Chicken Roll & Pepsi Combo,,0,225.71
KFC,3.9,4.1,465,0,Beverages,Centre Square Mall, Kochi,Classic Chicken Roll Meal for 1,,0,339.05
KFC,3.9,4.1,465,0,Beverages,Centre Square Mall, Kochi,Double Chicken Roll Meal for 1,,0,379.05
KFC,3.9,4.1,465,0,Beverages,Centre Square Mall, Kochi,Double Chicken Roll,,11,168.57
KFC,3.9,4.1,465,0,Beverages,Centre Square Mall, Kochi,Classic Chicken Roll Meal for 2,,0,479.05
KFC,3.9,4.1,465,0,Beverages,Centre Square Mall, Kochi,Double Chicken Roll Meal for 2,,0,548.57
KFC,3.9,4.1,465,0,Beverages,Centre Square Mall, Kochi,2 Classic Chicken Roll,,0,228.57
KFC,3.9,4.1,465,0,Beverages,Centre Square Mall, Kochi,2 Double Chicken Roll,,0,328.57
KFC,3.9,4.1,465,0,Beverages,Centre Square Mall, Kochi,Single Chicken Roll,,9,119.05
KFC,3.9,4.1,465,0,Beverages,Centre Square Mall, Kochi,Chicken Longer Burger & 2 Strips Combo,,0,219.05
KFC,3.9,4.1,465,0,Beverages,Centre Square Mall, Kochi,Regular Popcorn,,20,115.24
KFC,3.9,4.1,465,0,Beverages,Centre Square Mall, Kochi,2 Veg Longer Burger,,0,198.1
KFC,3.9,4.1,465,0,Beverages,Centre Square Mall, Kochi,5 Leg Pc & 2 Dips Bucket,BESTSELLER,8,519.05
KFC,3.9,4.1,465,0,Beverages,Centre Square Mall, Kochi,Peri Peri 10 Pc Chicken Strips & 2 Dips,,7,499.05
KFC,3.9,4.1,465,0,Beverages,Centre Square Mall, Kochi,Peri Peri 10 Leg Pc & 4 Dips,,7,948.57
KFC,3.9,4.1,465,0,Beverages,Centre Square Mall, Kochi,Peri Peri 6pc Chicken Strips,BESTSELLER,67,299.05
KFC,3.9,4.1,465,0,Beverages,Centre Square Mall, Kochi,Classic Biryani Combo,,0,740
KFC,3.9,4.1,465,0,Beverages,Centre Square Mall, Kochi,Stay Home Bucket,,10,799.05
KFC,3.9,4.1,465,0,Beverages,Centre Square Mall, Kochi,Friendship Bucket with Nashville Sauce,,0,879.05
KFC,3.9,4.1,465,0,Beverages,Centre Square Mall, Kochi,Mingles Bucket Meal,BESTSELLER,28,499.05
KFC,3.9,4.1,465,0,Beverages,Centre Square Mall, Kochi,6pc Hot & Crispy with Nashville Sauce,,0,779
KFC,3.9,4.1,465,0,Beverages,Centre Square Mall, Kochi,Ultimate Savings Bucket,BESTSELLER,126,699.05
KFC,3.9,4.1,465,0,Beverages,Centre Square Mall, Kochi,All in One Bucket,,0,548.57
KFC,3.9,4.1,465,0,Beverages,Centre Square Mall, Kochi,Big 12 Bucket,BESTSELLER,67,748.57
KFC,3.9,4.1,465,0,Beverages,Centre Square Mall, Kochi,Family Feast 2,,0,859.05
KFC,3.9,4.1,465,0,Beverages,Centre Square Mall, Kochi,Hot & Crispy Chicken -8 pcs,BESTSELLER,42,768.57
KFC,3.9,4.1,465,0,Beverages,Centre Square Mall, Kochi,Hot & Crispy Chicken -6 pc,BESTSELLER,25,628.57
KFC,3.9,4.1,465,0,Beverages,Centre Square Mall, Kochi,Classic Chicken Biryani Bucket -Large,,0,475.24
KFC,3.9,4.1,465,0,Beverages,Centre Square Mall, Kochi,Popcorn Chicken Biryani Bucket -Large,,0,475.24
KFC,3.9,4.1,465,0,Beverages,Centre Square Mall, Kochi,Classic Chicken Biryani Bucket,,12,229.52
KFC,3.9,4.1,465,0,Beverages,Centre Square Mall, Kochi,Popcorn Chicken Biryani Bucket,,34,229.52
KFC,3.9,4.1,465,0,Beverages,Centre Square Mall, Kochi,Veg Biryani Bucket,,9,199.05
KFC,3.9,4.1,465,0,Beverages,Centre Square Mall, Kochi,Buddy Meal,,8,528.57
KFC,3.9,4.1,465,0,Beverages,Centre Square Mall, Kochi,Mixed Zinger Doubles,,32,368.57
KFC,3.9,4.1,465,0,Beverages,Centre Square Mall, Kochi,Classic Zinger Meal,,14,354.29
KFC,3.9,4.1,465,0,Beverages,Centre Square Mall, Kochi,Tandoori Zinger Burger,BESTSELLER,79,208.57
KFC,3.9,4.1,465,0,Beverages,Centre Square Mall, Kochi,Classic Zinger,BESTSELLER,123,199.05
